employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted
EMP000322,EMP004042,HR,IC1,Associates,16,5,4,0,1,0.0,4,5,0,0,6,92066,0,1
EMP009049,EMP003750,Operations,IC2,Bachelors,1,0,4,0,2,50.0,4,0,2,0,3,75616,0,0
EMP007657,EMP003750,Operations,IC3,Masters,4,1,4,0,3,100.0,5,7,1,0,3,88885,0,0
EMP006486,EMP005865,Marketing,IC4,Bachelors,5,2,4,0,4,50.0,4,2,3,0,3,111553,0,1
EMP001761,EMP000001,Operations,M1,Bachelors,11,4,4,0,4,50.0,5,5,1,1,7,141634,0,0
EMP007744,EMP000122,Product,IC4,High School,4,2,4,0,4,100.0,4,2,1,0,1,103219,0,0
EMP007504,EMP000547,Finance,M1,Masters,4,2,5,0,4,100.0,4,2,2,1,10,125058,0,0
EMP000081,EMP005466,Engineering,IC3,Bachelors,20,10,4,0,3,100.0,3,5,1,0,5,121167,0,0
EMP006868,EMP003750,Operations,IC2,Bachelors,5,2,3,0,2,100.0,5,1,1,0,3,88918,0,0
EMP007117,EMP004444,Product,IC2,Masters,4,1,5,1,2,50.0,5,0,0,0,1,83327,0,0
EMP008016,EMP001858,Marketing,IC2,Bachelors,3,0,2,0,2,100.0,1,0,2,0,2,80818,0,0
EMP007260,EMP000052,Sales,M1,Bachelors,4,2,4,0,4,100.0,4,1,0,0,6,123384,0,0
EMP000796,EMP005466,Engineering,IC3,Masters,13,5,4,0,3,100.0,5,7,2,0,6,107557,0,1
EMP000093,EMP009124,Sales,IC3,Bachelors,20,14,4,1,3,100.0,4,5,1,0,7,120202,0,1
EMP002216,EMP001858,Marketing,IC1,Bachelors,10,7,5,0,1,0.0,4,1,0,1,2,83359,0,0
EMP000577,EMP009124,Sales,IC3,Bachelors,14,6,3,1,3,100.0,4,6,1,0,6,110087,0,0
EMP004696,EMP000001,Operations,M3,Masters,7,3,4,0,6,0.0,4,1,3,0,4,181442,0,0
EMP005488,EMP008371,Finance,IC3,Associates,6,3,4,0,3,66.67,4,1,1,0,4,101146,0,1
EMP006298,EMP000052,Sales,M1,Associates,5,3,5,2,4,75.0,5,0,2,0,8,123713,0,0
EMP001356,EMP005466,Engineering,IC1,Bachelors,12,6,3,0,1,100.0,4,3,1,0,2,89694,0,0
EMP002226,EMP000002,Marketing,M1,Bachelors,10,3,3,0,4,50.0,2,5,3,0,7,135675,0,0
EMP000305,EMP005865,Marketing,IC4,Bachelors,16,3,3,0,4,25.0,3,7,0,0,7,124033,0,1
EMP002120,EMP001858,Marketing,IC3,Bachelors,10,7,4,0,3,66.67,4,2,1,0,4,103314,0,0
EMP004903,EMP001858,Marketing,IC1,Bachelors,7,1,3,1,1,100.0,2,3,0,0,1,82342,0,0
EMP002928,EMP009124,Sales,IC1,Masters,9,4,3,0,1,100.0,4,5,0,1,2,83089,0,0
EMP005734,EMP005865,Marketing,IC4,Masters,6,2,2,0,4,25.0,2,4,2,0,0,115587,0,0
EMP009545,EMP005865,Marketing,IC4,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,92130,0,0
EMP005988,EMP008371,Finance,IC1,Other,6,1,3,0,1,100.0,3,1,1,0,5,73378,0,0
EMP007654,EMP001858,Marketing,IC1,Bachelors,4,3,5,0,1,0.0,4,1,0,0,4,70525,0,0
EMP004048,EMP000052,Sales,M1,Bachelors,7,3,4,0,4,25.0,3,1,1,0,8,125940,0,0
EMP006914,EMP000052,Sales,IC4,Bachelors,5,3,4,1,4,50.0,3,2,1,0,10,103623,0,0
EMP005806,EMP000001,Operations,M1,Masters,6,2,4,0,4,0.0,4,0,1,1,4,125704,0,0
EMP004533,EMP001858,Marketing,IC2,High School,7,2,5,0,2,100.0,5,1,1,0,1,92870,0,0
EMP000971,EMP001858,Marketing,IC2,Masters,13,2,3,0,2,100.0,3,3,1,0,0,99039,0,0
EMP002690,EMP000003,Engineering,M1,Bachelors,9,5,4,1,4,75.0,4,3,1,0,9,131396,0,0
EMP005528,EMP003750,Operations,IC1,High School,6,1,3,0,1,100.0,5,1,0,0,1,76226,0,0
EMP002651,EMP000003,Engineering,M1,Masters,9,7,3,0,4,100.0,3,5,1,0,10,137811,0,0
EMP006622,EMP003750,Operations,IC3,Associates,5,3,3,0,3,33.33,3,0,1,0,2,92677,0,0
EMP005929,EMP005466,Engineering,IC3,Masters,6,4,3,0,3,100.0,2,4,0,0,2,99536,0,0
EMP005548,EMP004444,Product,IC3,Other,6,2,4,0,3,100.0,4,0,1,0,4,96867,0,0
EMP000089,EMP008668,Engineering,IC4,Associates,20,9,2,0,4,100.0,2,0,2,0,6,132283,0,0
EMP001916,EMP004444,Product,IC2,Associates,10,5,3,0,2,100.0,2,3,1,0,1,93492,0,0
EMP008487,EMP009124,Sales,IC1,PhD,3,1,3,0,1,100.0,3,1,3,0,0,71770,0,0
EMP001331,EMP000267,HR,M1,Masters,12,7,5,0,4,100.0,4,2,0,0,6,145994,0,0
EMP001077,EMP008371,Finance,IC2,Bachelors,12,7,2,0,2,50.0,1,1,0,0,3,96478,0,0
EMP009505,EMP005466,Engineering,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,74110,0,0
EMP007429,EMP000052,Sales,IC4,High School,4,0,3,0,4,25.0,2,0,0,0,2,102927,0,0
EMP006444,EMP008668,Engineering,IC4,Associates,5,1,5,0,4,25.0,5,2,0,0,2,104110,0,0
EMP008082,EMP009124,Sales,IC2,Masters,3,1,3,0,2,50.0,2,0,2,0,1,79128,0,0
EMP002108,EMP003750,Operations,IC1,Other,10,5,3,0,1,100.0,3,2,0,0,0,89151,0,0
EMP003498,EMP000002,Marketing,M1,Masters,8,2,4,0,4,50.0,4,2,5,0,6,137238,0,0
EMP005015,EMP005466,Engineering,IC1,Bachelors,6,3,3,1,1,100.0,4,5,2,0,2,76939,0,1
EMP003246,EMP001858,Marketing,IC3,Bachelors,8,5,3,0,3,66.67,3,3,0,1,3,104476,0,1
EMP003081,EMP000003,Engineering,M2,Other,9,5,4,0,4,75.0,5,2,0,0,10,166363,0,0
EMP008218,EMP004444,Product,IC3,Masters,3,1,2,0,3,100.0,2,2,3,0,5,91414,0,0
EMP005618,EMP004042,HR,IC3,Bachelors,6,3,5,0,3,100.0,5,5,3,0,3,94972,0,0
EMP000961,EMP005466,Engineering,IC1,Associates,13,10,1,0,1,100.0,1,3,0,0,1,95354,0,0
EMP001502,EMP009124,Sales,IC3,Bachelors,11,6,4,0,3,100.0,3,1,0,0,4,105068,0,0
EMP004882,EMP008371,Finance,IC2,Other,7,5,4,0,2,100.0,4,1,3,0,6,90302,0,0
EMP002890,EMP008371,Finance,IC1,Other,9,4,4,0,1,100.0,4,0,1,0,4,80354,0,0
EMP006635,EMP008668,Engineering,IC4,Bachelors,5,3,3,0,4,100.0,4,1,1,0,6,111038,0,0
EMP006812,EMP000003,Engineering,IC4,Bachelors,5,3,4,0,4,0.0,2,1,2,0,5,108083,0,0
EMP002755,EMP008371,Finance,IC1,Bachelors,9,6,3,0,1,100.0,3,2,2,0,2,81260,0,0
EMP000109,EMP009124,Sales,IC2,Bachelors,20,9,3,0,2,100.0,4,4,0,0,2,113232,0,0
EMP000762,EMP000002,Marketing,M1,Masters,13,4,3,0,4,100.0,2,4,3,0,4,140641,0,0
EMP004047,EMP000002,Marketing,M1,Masters,7,2,3,0,4,0.0,2,5,4,0,3,124143,0,0
EMP005004,EMP000267,HR,M1,Bachelors,6,2,3,0,4,75.0,4,0,0,0,4,122383,0,1
EMP001181,EMP009124,Sales,IC2,Bachelors,12,5,4,0,2,100.0,4,2,0,0,9,95847,0,1
EMP006779,EMP005466,Engineering,IC1,Masters,5,1,2,0,1,100.0,2,2,2,0,1,76864,0,0
EMP009037,EMP005466,Engineering,IC3,Bachelors,1,0,3,0,3,33.33,3,0,2,0,1,84570,0,1
EMP001319,EMP000146,Legal,M1,Bachelors,12,6,2,0,4,0.0,2,4,0,0,7,141023,0,1
EMP003296,EMP006590,Customer Success,IC1,Masters,8,4,2,0,1,100.0,1,7,0,0,2,83966,0,0
EMP008590,EMP000003,Engineering,M1,Bachelors,3,1,5,0,4,100.0,5,0,0,0,4,120566,0,1
EMP003092,EMP000003,Engineering,IC4,Bachelors,9,2,5,0,4,25.0,5,2,2,0,2,111968,0,0
EMP009909,EMP000732,Operations,IC4,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,96869,0,0
EMP004979,EMP009124,Sales,IC3,Other,7,2,4,0,3,100.0,4,1,2,0,5,103496,0,0
EMP003182,EMP006562,Finance,IC4,Masters,9,1,3,0,4,100.0,3,5,3,0,3,119402,0,0
EMP004685,EMP005466,Engineering,IC3,Bachelors,7,2,4,0,3,100.0,4,3,1,0,7,96078,0,0
EMP003306,EMP009124,Sales,IC3,Bachelors,8,2,4,0,3,33.33,5,7,2,0,4,104024,0,0
EMP007448,EMP008144,Product,IC4,Masters,4,2,4,0,4,50.0,5,0,1,0,7,101182,0,0
EMP009707,EMP005466,Engineering,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,65450,0,0
EMP006754,EMP000003,Engineering,M2,Bachelors,5,2,2,0,4,75.0,4,2,1,0,4,145617,0,0
EMP008709,EMP002417,Customer Success,IC4,Associates,2,1,4,0,4,75.0,4,0,0,0,3,99933,0,0
EMP003459,EMP000267,HR,M2,Masters,8,3,4,0,4,50.0,4,4,1,0,7,164403,0,0
EMP010001,EMP006590,Customer Success,IC3,Masters,0,0,0,0,3,0.0,0,0,0,0,0,83244,0,0
EMP001112,EMP008371,Finance,IC3,High School,12,8,4,0,3,66.67,4,1,0,0,8,111548,0,1
EMP004852,EMP005466,Engineering,IC3,Other,7,4,3,0,3,66.67,2,2,0,0,1,102358,0,0
EMP003133,EMP009124,Sales,IC3,High School,9,4,4,0,3,66.67,4,4,0,0,4,103644,0,0
EMP007633,EMP001858,Marketing,IC1,Bachelors,4,2,4,0,1,0.0,4,2,0,0,2,71648,0,0
EMP006991,EMP009124,Sales,IC1,Masters,5,2,2,0,1,100.0,3,0,1,0,3,73432,0,0
EMP005255,EMP009124,Sales,IC2,Associates,6,2,1,0,2,100.0,1,3,0,0,0,90942,0,0
EMP008829,EMP009124,Sales,IC3,Masters,2,1,3,0,3,66.67,1,1,1,0,5,93375,0,1
EMP001262,EMP009124,Sales,IC1,Masters,12,6,5,1,1,100.0,4,8,0,1,2,91047,0,0
EMP005363,EMP006562,Finance,IC4,Associates,6,4,2,0,4,100.0,1,6,0,0,2,112275,0,0
EMP005715,EMP000002,Marketing,M1,Bachelors,6,4,4,0,4,0.0,3,2,0,0,3,133605,0,0
EMP009178,EMP000547,Finance,M1,Masters,1,0,2,0,4,50.0,2,0,1,0,3,115637,0,1
EMP002772,EMP000052,Sales,M2,Bachelors,9,3,4,1,4,50.0,3,2,0,1,4,163783,0,1
EMP000857,EMP001858,Marketing,IC2,Masters,13,10,3,0,2,100.0,3,4,2,0,4,98892,0,0
EMP001124,EMP001858,Marketing,IC3,Associates,12,3,3,0,3,100.0,4,2,1,0,3,106408,0,0
EMP007087,EMP001858,Marketing,IC3,Bachelors,4,1,4,0,3,66.67,5,3,0,0,4,93824,0,0
EMP003778,EMP005466,Engineering,IC1,Bachelors,8,4,3,0,1,100.0,3,1,0,0,2,85089,0,1
EMP003048,EMP000146,Legal,M1,Bachelors,9,6,5,0,4,50.0,5,5,2,0,4,134991,0,0
EMP008269,EMP004444,Product,IC1,Masters,3,2,4,0,1,100.0,3,2,1,1,3,67378,0,0
EMP003579,EMP000002,Marketing,M1,Bachelors,8,4,4,0,4,75.0,5,2,1,0,7,127492,0,1
EMP007629,EMP007308,Legal,IC4,Masters,4,1,4,0,4,75.0,3,1,0,0,7,109318,0,0
EMP009180,EMP008371,Finance,IC3,Masters,1,0,4,0,3,100.0,3,0,2,0,2,83672,0,0
EMP006214,EMP003750,Operations,IC3,High School,5,2,4,0,3,66.67,3,0,1,1,3,98133,0,0
EMP004520,EMP001858,Marketing,IC1,Bachelors,7,2,4,0,1,100.0,4,1,1,1,4,75949,0,1
EMP008455,EMP000052,Sales,IC4,Bachelors,3,2,4,0,4,100.0,4,2,0,0,2,109746,0,0
EMP007200,EMP002462,Sales,IC4,Bachelors,4,2,4,2,4,75.0,4,3,0,0,3,106396,0,0
EMP004681,EMP001858,Marketing,IC1,Masters,7,5,1,0,1,100.0,1,1,4,0,3,83235,1,0
EMP002761,EMP003750,Operations,IC1,Masters,9,2,3,0,1,100.0,4,5,1,0,1,78710,0,0
EMP009783,EMP009124,Sales,IC1,Associates,0,0,0,0,1,0.0,0,0,0,0,0,61912,0,0
EMP005406,EMP000547,Finance,M2,Other,6,2,3,0,4,100.0,2,0,1,0,2,158248,0,0
EMP006120,EMP000002,Marketing,M3,Masters,5,1,3,0,6,50.0,4,1,0,0,5,177873,0,0
EMP007459,EMP000001,Operations,IC4,High School,4,2,5,0,4,50.0,5,0,1,0,6,104926,0,0
EMP000714,EMP009124,Sales,IC1,Masters,14,5,4,0,1,100.0,5,10,2,0,2,94161,0,0
EMP002603,EMP008371,Finance,IC3,Bachelors,9,5,3,0,3,100.0,4,3,1,0,4,103649,0,0
EMP003892,EMP000003,Engineering,IC4,Masters,8,2,3,0,4,0.0,5,0,1,0,3,116248,0,1
EMP006150,EMP005466,Engineering,IC3,Masters,5,2,1,0,3,66.67,2,1,0,0,3,91537,0,0
EMP003033,EMP007415,Legal,IC2,Bachelors,9,6,2,0,2,50.0,3,3,1,0,2,93873,0,0
EMP008978,EMP004444,Product,IC3,Bachelors,2,0,4,0,3,100.0,3,1,1,0,4,85834,0,0
EMP005247,EMP009124,Sales,IC2,Bachelors,6,4,3,0,2,100.0,4,1,3,0,3,89366,0,0
EMP003066,EMP001858,Marketing,IC3,Other,9,5,5,0,3,100.0,4,1,1,0,5,103205,0,0
EMP008820,EMP008668,Engineering,IC4,Masters,2,1,3,0,4,75.0,4,3,3,0,2,96288,0,0
EMP003690,EMP000052,Sales,IC4,Associates,8,2,4,0,4,100.0,4,0,0,0,3,108045,0,0
EMP000766,EMP005466,Engineering,IC2,Masters,13,9,4,0,2,100.0,5,3,3,0,4,103628,0,0
EMP007177,EMP000002,Marketing,IC4,Bachelors,4,1,5,0,4,50.0,4,4,0,0,6,101808,0,1
EMP001514,EMP009124,Sales,IC2,Bachelors,11,8,4,0,2,50.0,5,7,2,0,5,94806,0,1
EMP000519,EMP000052,Sales,M1,Associates,15,4,4,0,4,100.0,4,5,0,1,8,147770,0,0
EMP001471,EMP000002,Marketing,M1,Bachelors,11,6,2,0,4,100.0,2,1,1,0,4,131866,0,0
EMP007753,EMP004444,Product,IC2,Bachelors,4,2,4,0,2,50.0,2,1,0,0,1,84683,0,0
EMP002019,EMP000002,Marketing,M2,Bachelors,10,5,2,0,4,100.0,1,4,2,0,4,156058,0,1
EMP003038,EMP006590,Customer Success,IC1,High School,9,2,2,0,1,100.0,2,2,1,0,4,85011,0,0
EMP002565,EMP003750,Operations,IC2,Masters,9,4,3,0,2,100.0,4,1,3,0,1,89960,0,0
EMP001370,EMP009124,Sales,IC2,Bachelors,12,4,5,0,2,50.0,5,4,0,0,2,102229,0,0
EMP002070,EMP003750,Operations,IC2,Bachelors,10,4,3,0,2,100.0,1,4,0,0,1,97944,0,0
EMP002944,EMP005466,Engineering,IC3,Bachelors,9,7,3,2,3,33.33,3,0,4,0,5,102670,0,0
EMP003502,EMP003750,Operations,IC1,Bachelors,8,5,3,0,1,100.0,2,2,2,0,1,79130,0,0
EMP009904,EMP001858,Marketing,IC1,Associates,0,0,0,0,1,0.0,0,0,0,0,0,60197,0,0
EMP002099,EMP008371,Finance,IC1,Masters,10,2,3,0,1,100.0,3,4,2,0,4,86679,0,0
EMP003252,EMP005466,Engineering,IC2,Bachelors,8,2,3,0,2,0.0,4,1,1,0,1,91361,0,0
EMP006438,EMP009124,Sales,IC2,Bachelors,5,1,4,0,2,0.0,4,3,0,0,3,85180,0,0
EMP002486,EMP005466,Engineering,IC1,Masters,9,6,2,0,1,100.0,3,5,5,0,4,81706,0,0
EMP002767,EMP001858,Marketing,IC2,Masters,9,4,3,0,2,100.0,2,3,1,0,3,96109,0,0
EMP008040,EMP000052,Sales,M2,Bachelors,3,1,4,0,4,75.0,3,0,2,0,3,154530,0,0
EMP006612,EMP001858,Marketing,IC1,Bachelors,5,2,2,0,1,100.0,2,0,3,0,1,70570,0,0
EMP001113,EMP000003,Engineering,M1,Bachelors,12,7,4,2,4,25.0,5,2,2,0,4,144342,0,1
EMP007751,EMP001858,Marketing,IC3,Masters,4,3,4,0,3,33.33,4,3,2,0,6,88731,0,1
EMP003556,EMP004042,HR,IC1,Masters,8,5,3,0,1,100.0,5,5,1,0,1,77148,0,1
EMP003185,EMP006590,Customer Success,IC3,Bachelors,8,5,3,0,3,100.0,3,0,1,0,4,105323,0,0
EMP007804,EMP000267,HR,M1,Masters,4,1,2,0,4,100.0,4,3,0,0,3,124350,0,1
EMP005946,EMP008371,Finance,IC3,Bachelors,6,4,2,0,3,100.0,1,4,3,0,3,96413,0,0
EMP008177,EMP005466,Engineering,IC3,Bachelors,3,0,3,0,3,33.33,3,2,1,0,6,88010,0,0
EMP008252,EMP003750,Operations,IC1,Masters,3,2,3,0,1,100.0,2,2,3,0,2,66984,0,0
EMP005415,EMP008668,Engineering,IC4,Associates,6,3,3,0,4,75.0,4,1,0,0,1,108266,0,0
EMP006011,EMP004444,Product,IC2,Bachelors,6,3,3,0,2,100.0,4,0,2,0,1,90267,0,0
EMP004239,EMP005466,Engineering,IC1,High School,7,1,3,0,1,100.0,4,1,0,0,2,81254,0,0
EMP005401,EMP008668,Engineering,IC4,Bachelors,6,2,5,0,4,100.0,5,0,0,0,6,108571,0,0
EMP007062,EMP004444,Product,IC1,Bachelors,4,2,4,0,1,100.0,5,0,1,1,3,76410,0,0
EMP000015,EMP009124,Sales,IC2,Bachelors,25,6,4,0,2,50.0,5,4,1,0,4,120708,0,0
EMP006148,EMP009124,Sales,IC2,Associates,5,2,2,0,2,100.0,2,2,0,0,2,85145,0,0
EMP005655,EMP004042,HR,IC2,Masters,6,2,3,0,2,100.0,2,3,5,0,2,87030,0,0
EMP000972,EMP006562,Finance,IC4,Bachelors,13,2,4,0,4,50.0,5,2,1,0,2,127950,0,0
EMP007486,EMP005466,Engineering,IC2,Masters,4,0,4,0,2,100.0,4,6,2,0,3,87611,0,0
EMP009106,EMP009124,Sales,IC3,Associates,1,0,5,0,3,100.0,5,1,0,0,5,91505,0,0
EMP001091,EMP009124,Sales,IC3,Bachelors,12,4,2,0,3,100.0,3,1,2,0,2,105483,0,0
EMP001836,EMP000044,Data Analytics,IC4,Masters,11,2,5,0,4,75.0,5,4,0,0,1,122433,0,0
EMP009604,EMP001858,Marketing,IC2,High School,0,0,0,0,2,0.0,0,0,0,0,0,70645,0,0
EMP002214,EMP001858,Marketing,IC1,Bachelors,10,7,3,0,1,0.0,3,6,0,0,1,88961,0,0
EMP000334,EMP000547,Finance,M1,Masters,16,6,2,0,4,75.0,3,4,1,0,3,154240,0,1
EMP009871,EMP005466,Engineering,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,61262,0,0
EMP000624,EMP000732,Operations,IC4,Other,14,6,4,0,4,100.0,5,3,2,0,3,119813,0,0
EMP002698,EMP000044,Data Analytics,M1,Bachelors,9,3,3,0,4,75.0,3,2,1,0,6,131902,0,0
EMP007297,EMP001858,Marketing,IC2,Bachelors,4,1,3,0,2,100.0,3,2,1,0,1,80797,0,0
EMP009883,EMP003750,Operations,IC3,Bachelors,0,0,0,0,3,0.0,0,0,0,0,0,80310,0,0
EMP006761,EMP009124,Sales,IC2,Bachelors,5,1,4,0,2,100.0,3,1,0,0,3,88764,0,0
EMP000264,EMP009124,Sales,IC2,Bachelors,17,3,2,0,2,100.0,1,6,2,1,1,112606,0,0
EMP006959,EMP005466,Engineering,IC1,Bachelors,5,3,4,2,1,100.0,3,2,0,1,3,75032,0,0
EMP001176,EMP001858,Marketing,IC2,Other,12,6,2,0,2,0.0,1,1,1,0,1,102129,0,0
EMP007294,EMP000002,Marketing,M1,Bachelors,4,0,4,0,4,100.0,5,3,1,0,6,118594,0,1
EMP007978,EMP008668,Engineering,IC4,Bachelors,3,1,3,0,4,75.0,3,0,1,0,4,102812,0,0
EMP004823,EMP005466,Engineering,IC2,Associates,7,1,4,1,2,50.0,4,4,1,0,6,90251,0,0
EMP004697,EMP009124,Sales,IC2,Associates,7,3,4,0,2,50.0,4,1,0,0,6,92649,0,0
EMP004013,EMP000052,Sales,M1,Bachelors,8,4,4,0,4,75.0,4,2,2,0,10,133176,0,0
EMP005225,EMP002462,Sales,IC4,Masters,6,1,2,0,4,50.0,1,1,1,0,4,113627,0,0
EMP004996,EMP000052,Sales,M1,Other,6,4,4,0,4,50.0,3,1,0,0,10,128232,0,0
EMP008072,EMP004444,Product,IC1,Other,3,0,3,0,1,100.0,3,0,2,0,1,68884,0,0
EMP003150,EMP000002,Marketing,IC4,Other,9,2,3,0,4,50.0,2,0,0,0,4,110081,0,0
EMP006297,EMP005865,Marketing,IC4,Bachelors,5,3,3,0,4,100.0,3,3,0,0,4,101989,0,0
EMP003647,EMP006562,Finance,IC4,Bachelors,8,3,4,0,4,25.0,4,1,2,1,6,117068,0,0
EMP003935,EMP000003,Engineering,M1,Masters,8,6,2,0,4,75.0,3,4,1,1,9,126904,0,0
EMP005029,EMP001858,Marketing,IC3,Bachelors,6,3,3,0,3,33.33,2,6,1,0,2,93611,0,0
EMP000368,EMP009124,Sales,IC3,Bachelors,16,9,4,1,3,0.0,4,2,1,0,3,115177,0,0
EMP008856,EMP003750,Operations,IC1,Other,2,1,1,0,1,100.0,1,0,0,0,3,69988,0,0
EMP004439,EMP008472,Data Analytics,IC1,PhD,7,3,4,0,1,100.0,4,3,2,0,4,79387,0,0
EMP004059,EMP009124,Sales,IC2,Bachelors,7,5,5,0,2,100.0,5,1,1,0,2,87575,0,0
EMP000583,EMP000003,Engineering,M1,Bachelors,14,8,4,0,4,100.0,5,6,0,0,3,148477,0,0
EMP001394,EMP000003,Engineering,M1,Masters,12,5,4,0,4,75.0,4,2,1,1,3,137243,0,1
EMP007239,EMP004444,Product,IC2,Other,4,1,5,0,2,100.0,5,0,1,1,5,82098,0,0
EMP006006,EMP001858,Marketing,IC1,Masters,6,2,3,0,1,100.0,4,2,1,0,3,77948,0,0
EMP008371,EMP000547,Finance,M2,Bachelors,3,1,4,0,4,0.0,5,2,1,0,3,142451,0,1
EMP005749,EMP000034,Customer Success,M1,High School,6,3,3,0,4,50.0,4,1,1,1,10,131810,0,1
EMP004008,EMP008371,Finance,IC1,Bachelors,8,4,4,0,1,100.0,5,3,2,0,1,84313,0,0
EMP006561,EMP000122,Product,M1,Bachelors,5,3,4,0,4,25.0,4,2,3,1,5,121961,0,0
EMP005970,EMP001858,Marketing,IC2,Bachelors,6,3,4,1,2,100.0,4,1,1,0,2,91063,0,0
EMP000933,EMP002462,Sales,IC4,Associates,13,9,3,1,4,25.0,4,4,2,0,4,123562,0,0
EMP004408,EMP000122,Product,M1,Bachelors,7,4,2,0,4,75.0,3,2,1,0,7,121624,0,0
EMP009920,EMP005466,Engineering,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,73597,0,0
EMP009712,EMP001858,Marketing,IC3,High School,0,0,0,0,3,0.0,0,0,0,0,0,86329,0,0
EMP009233,EMP000732,Operations,IC4,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,103416,0,0
EMP000734,EMP005466,Engineering,IC3,Masters,14,11,4,1,3,100.0,3,4,3,0,5,115515,0,0
EMP007065,EMP005466,Engineering,IC2,Masters,4,1,4,1,2,50.0,2,4,0,0,3,84402,0,0
EMP002341,EMP009124,Sales,IC2,Bachelors,10,2,3,2,2,100.0,2,4,1,0,0,96307,0,1
EMP004771,EMP005865,Marketing,IC4,Bachelors,7,1,2,0,4,50.0,2,4,1,0,3,106968,0,0
EMP005152,EMP009124,Sales,IC1,Masters,6,3,4,0,1,100.0,4,1,0,0,4,75913,0,1
EMP000102,EMP008371,Finance,IC3,Masters,20,8,2,0,3,33.33,1,10,0,0,3,120675,0,1
EMP003025,EMP008144,Product,IC4,Masters,9,5,5,0,4,100.0,5,4,2,0,6,115648,0,0
EMP003147,EMP009124,Sales,IC2,Bachelors,9,3,4,1,2,50.0,4,1,0,0,2,91758,0,0
EMP000304,EMP000052,Sales,M1,Bachelors,16,12,4,0,4,50.0,4,5,2,0,10,145643,0,0
EMP000077,EMP009124,Sales,IC1,Other,20,15,3,0,1,100.0,4,4,0,0,3,108267,0,0
EMP002031,EMP005466,Engineering,IC3,Bachelors,10,4,4,0,3,33.33,4,4,2,0,1,103257,0,1
EMP008132,EMP005466,Engineering,IC1,Bachelors,3,0,3,0,1,100.0,3,0,4,0,1,69531,0,1
EMP007012,EMP000003,Engineering,IC4,Bachelors,5,2,4,2,4,25.0,5,2,3,0,4,102922,0,0
EMP005757,EMP004042,HR,IC2,Masters,6,4,3,0,2,100.0,5,2,2,0,0,87872,0,1
EMP002532,EMP001858,Marketing,IC2,Masters,9,6,1,0,2,100.0,2,4,0,0,1,89583,0,0
EMP007110,EMP000034,Customer Success,M1,Bachelors,4,3,4,0,4,100.0,4,1,0,0,5,124859,0,1
EMP003313,EMP000003,Engineering,M3,Masters,8,6,4,0,6,100.0,4,2,2,1,2,196587,0,0
EMP009774,EMP009124,Sales,IC3,Masters,0,0,0,0,3,0.0,0,0,0,0,0,84775,0,0
EMP000765,EMP009124,Sales,IC1,Bachelors,13,4,2,0,1,100.0,2,7,0,0,1,89043,0,0
EMP007986,EMP005466,Engineering,IC3,Associates,3,1,4,0,3,100.0,4,1,2,0,7,91273,0,0
EMP006210,EMP009124,Sales,IC2,Bachelors,5,1,5,1,2,50.0,5,0,2,1,4,80296,0,1
EMP000347,EMP003750,Operations,IC1,Masters,16,11,4,0,1,100.0,3,10,2,0,2,96222,0,0
EMP001218,EMP002462,Sales,IC4,Bachelors,12,9,3,0,4,75.0,1,1,0,0,6,115276,0,0
EMP008975,EMP002462,Sales,IC4,Masters,2,1,5,1,4,75.0,5,0,3,0,4,97151,0,1
EMP001480,EMP000044,Data Analytics,M1,Bachelors,11,8,4,0,4,100.0,5,0,2,0,5,131980,1,0
EMP008684,EMP000002,Marketing,M3,Bachelors,2,0,4,0,6,50.0,4,0,1,0,8,167265,0,0
EMP004636,EMP000547,Finance,IC4,Bachelors,7,1,3,0,4,75.0,3,5,1,0,2,107118,0,1
EMP006401,EMP000002,Marketing,M3,Masters,5,3,3,0,6,66.67,4,2,2,0,6,196623,0,0
EMP009111,EMP000547,Finance,M2,Bachelors,1,0,5,0,4,0.0,5,2,1,1,6,144858,0,0
EMP003460,EMP008144,Product,IC4,Associates,8,3,4,0,4,50.0,5,1,2,1,4,109367,0,0
EMP002110,EMP006562,Finance,IC4,Bachelors,10,6,5,0,4,50.0,5,0,1,0,1,116144,0,0
EMP000004,EMP009124,Sales,IC3,Bachelors,25,15,4,0,3,100.0,3,4,1,0,2,134375,0,0
EMP007067,EMP006562,Finance,IC4,High School,4,1,4,0,4,100.0,3,0,0,0,7,107687,0,0
EMP002956,EMP009124,Sales,IC2,Bachelors,9,6,3,0,2,50.0,5,3,1,0,0,88512,0,1
EMP008143,EMP005466,Engineering,IC2,Bachelors,3,2,4,1,2,0.0,4,1,0,0,3,78756,0,1
EMP005124,EMP005466,Engineering,IC3,High School,6,2,3,0,3,33.33,3,0,1,1,3,96646,0,0
