employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted,prediction_promoted,box_category,potential
EMP004111,EMP005466,Engineering,IC2,Bachelors,7,4,2,0,2,50.0,3,2,3,0,3,92170,0,0,1,Moderate Potential / Low Performance,0.18399502621690475
EMP004741,EMP006590,Customer Success,IC3,Associates,7,4,5,0,3,100.0,5,0,1,0,6,103840,0,0,1,Moderate Potential / High Performance,0.1563572782650566
EMP008250,EMP005466,Engineering,IC3,Associates,3,2,3,0,3,33.33,4,0,0,0,4,86240,0,0,1,Moderate Potential / Moderate Performance,0.19374728281542297
EMP002073,EMP005466,Engineering,IC3,Bachelors,10,5,4,0,3,100.0,4,4,0,0,6,107488,0,0,1,Moderate Potential / High Performance,0.1651665604434724
EMP004563,EMP003750,Operations,IC1,Masters,7,3,4,0,1,100.0,4,4,2,0,2,83904,0,0,1,Moderate Potential / High Performance,0.17838777728462543
EMP001733,EMP003750,Operations,IC1,Bachelors,11,5,3,0,1,0.0,4,0,1,0,4,87782,0,0,1,High Potential / Moderate Performance,0.24365545760590412
EMP005677,EMP000052,Sales,M2,Masters,6,4,4,0,4,75.0,5,4,1,0,6,154988,0,0,1,High Potential / High Performance,0.22447828673427297
EMP000417,EMP005466,Engineering,IC1,Associates,15,9,3,0,1,100.0,4,1,1,0,1,98825,0,0,1,Low Potential / Moderate Performance,0.14171348446881515
EMP007811,EMP000732,Operations,IC4,Bachelors,4,1,4,0,4,75.0,3,1,2,0,6,107076,0,0,1,Moderate Potential / High Performance,0.15813690067041805
EMP000501,EMP000052,Sales,M3,Bachelors,15,8,5,0,6,16.67,5,2,1,0,7,203397,0,0,1,High Potential / High Performance,0.2563698113932644
EMP003849,EMP006590,Customer Success,IC1,Bachelors,8,4,3,0,1,100.0,2,0,3,0,2,84107,0,0,0,Low Potential / Moderate Performance,0.12150200516523671
EMP004673,EMP000001,Operations,M1,Associates,7,3,3,0,4,75.0,3,0,0,0,1,134214,0,1,1,Low Potential / Moderate Performance,0.14242811678494088
EMP001442,EMP009124,Sales,IC1,Masters,11,2,4,0,1,100.0,5,4,3,0,0,91899,0,0,1,High Potential / High Performance,0.20549343255080915
EMP000736,EMP005466,Engineering,IC2,Masters,14,3,3,0,2,50.0,2,2,2,0,4,104456,0,0,1,Moderate Potential / Moderate Performance,0.1681768773115896
EMP003028,EMP004444,Product,IC2,Masters,9,2,4,0,2,50.0,4,5,1,0,2,92381,0,0,1,High Potential / High Performance,0.22717072483922685
EMP007304,EMP008371,Finance,IC3,Other,4,1,4,0,3,100.0,4,2,0,0,1,91454,0,0,1,Moderate Potential / High Performance,0.15696863489119361
EMP001184,EMP003750,Operations,IC3,Masters,12,6,3,0,3,33.33,3,4,0,1,1,106551,0,0,1,High Potential / Moderate Performance,0.21249988515517462
EMP004234,EMP009124,Sales,IC2,Masters,7,3,2,0,2,50.0,3,4,0,0,1,84069,0,1,1,High Potential / Low Performance,0.20209397148057162
EMP004767,EMP005466,Engineering,IC1,Bachelors,7,2,3,0,1,100.0,4,1,1,0,1,80976,0,0,1,Moderate Potential / Moderate Performance,0.163702772685978
EMP006860,EMP001858,Marketing,IC3,High School,5,1,2,0,3,100.0,3,0,0,0,4,93616,0,1,0,Low Potential / Low Performance,0.11976321695754595
EMP008943,EMP003750,Operations,IC3,Bachelors,2,0,3,0,3,100.0,2,0,1,0,4,88663,0,0,0,Low Potential / Moderate Performance,0.12318421045719666
EMP001311,EMP003750,Operations,IC2,Associates,12,2,4,0,2,100.0,4,3,0,0,2,101324,0,0,1,Moderate Potential / High Performance,0.1492239227427459
EMP004481,EMP000052,Sales,M1,Bachelors,7,2,3,2,4,75.0,2,1,2,0,2,135579,0,0,1,Moderate Potential / Moderate Performance,0.16792353845040664
EMP007323,EMP000001,Operations,M2,Bachelors,4,2,3,0,4,75.0,4,0,1,1,2,146574,0,0,1,Moderate Potential / Moderate Performance,0.18255325071484668
EMP003861,EMP001858,Marketing,IC2,High School,8,4,4,0,2,100.0,5,0,0,0,1,88328,0,0,1,Moderate Potential / High Performance,0.15225898273160507
EMP004396,EMP000003,Engineering,M1,Other,7,1,3,0,4,25.0,4,2,3,0,3,131234,0,0,1,High Potential / Moderate Performance,0.22302695367865424
EMP000361,EMP004444,Product,IC2,Masters,16,7,3,1,2,100.0,4,9,1,0,4,102837,0,0,1,High Potential / Moderate Performance,0.20741308023394053
EMP008101,EMP004444,Product,IC1,Bachelors,3,2,4,0,1,100.0,4,1,2,0,1,67901,0,0,1,Moderate Potential / High Performance,0.16181757154035742
EMP002996,EMP000034,Customer Success,M1,Bachelors,9,6,4,0,4,50.0,4,1,1,0,8,138340,0,0,1,Moderate Potential / High Performance,0.19585073494047556
EMP005764,EMP000001,Operations,M1,Associates,6,2,4,0,4,50.0,3,1,0,1,4,124256,0,0,1,Moderate Potential / High Performance,0.1594323695970887
EMP001786,EMP005466,Engineering,IC2,Bachelors,11,8,4,0,2,100.0,5,1,1,0,3,101094,0,0,1,Moderate Potential / High Performance,0.1782855010086872
EMP008666,EMP008668,Engineering,IC4,Bachelors,2,0,3,1,4,100.0,2,1,2,0,4,102547,0,1,0,Low Potential / Moderate Performance,0.13724217477097359
EMP008092,EMP001858,Marketing,IC2,Bachelors,3,0,4,0,2,100.0,4,0,1,0,4,79707,0,0,1,Moderate Potential / High Performance,0.15876527323976597
EMP004626,EMP003750,Operations,IC2,High School,7,1,4,0,2,50.0,4,1,0,0,4,92582,0,0,1,Moderate Potential / High Performance,0.17117015895481152
EMP005598,EMP000002,Marketing,M2,Masters,6,3,4,0,4,100.0,4,3,0,0,8,153708,0,0,1,Moderate Potential / High Performance,0.17336432919159647
EMP000451,EMP008668,Engineering,IC4,Bachelors,15,10,4,0,4,100.0,3,0,0,0,7,132621,0,0,0,Low Potential / High Performance,0.13140615898434724
EMP007549,EMP009124,Sales,IC2,Bachelors,4,2,4,0,2,0.0,5,2,0,0,2,87654,0,0,1,High Potential / High Performance,0.28459681954868526
EMP004383,EMP009124,Sales,IC3,Masters,7,3,3,0,3,33.33,4,1,1,0,1,99113,0,0,1,High Potential / Moderate Performance,0.23223057627399243
EMP000374,EMP000001,Operations,M2,Associates,16,10,4,0,4,50.0,3,7,0,0,5,164687,0,0,1,Moderate Potential / High Performance,0.17031891358804208
EMP002250,EMP005466,Engineering,IC2,High School,10,4,3,0,2,100.0,4,2,2,0,3,93432,0,0,0,Low Potential / Moderate Performance,0.13907280604941913
EMP000488,EMP004444,Product,IC2,Masters,15,11,3,0,2,50.0,4,5,2,0,1,108631,0,1,1,High Potential / Moderate Performance,0.22261549214399656
EMP007224,EMP005466,Engineering,IC1,Bachelors,4,2,4,0,1,100.0,5,0,0,0,4,74311,0,0,1,Moderate Potential / High Performance,0.17844783708663728
EMP007563,EMP001858,Marketing,IC3,Masters,4,2,4,0,3,100.0,4,1,0,0,10,88522,0,0,1,Moderate Potential / High Performance,0.16526654057150694
EMP005412,EMP000003,Engineering,M1,High School,6,2,3,0,4,100.0,3,1,1,0,2,130105,0,1,0,Low Potential / Moderate Performance,0.12179751140092088
EMP005837,EMP000052,Sales,M1,Bachelors,6,2,4,1,4,50.0,4,2,2,0,7,126673,0,0,1,High Potential / High Performance,0.22004709311964124
EMP001156,EMP005466,Engineering,IC2,Associates,12,3,3,0,2,100.0,4,0,1,0,3,97837,0,1,1,Low Potential / Moderate Performance,0.14247095232506043
EMP008529,EMP008371,Finance,IC2,Associates,3,0,4,0,2,100.0,3,0,0,0,0,83817,0,0,0,Low Potential / High Performance,0.125724109595993
EMP000966,EMP005466,Engineering,IC1,Bachelors,13,4,3,1,1,100.0,3,3,0,0,3,95694,0,0,1,Moderate Potential / Moderate Performance,0.15807503665668285
EMP002992,EMP006590,Customer Success,IC1,Masters,9,6,4,0,1,100.0,4,7,1,0,5,87810,0,0,1,Moderate Potential / High Performance,0.18261036383085122
EMP004793,EMP000001,Operations,M1,Associates,7,4,3,0,4,100.0,2,1,0,0,3,130952,0,0,0,Low Potential / Moderate Performance,0.11055922896353362
EMP006741,EMP000002,Marketing,M2,Other,5,1,2,0,4,50.0,2,0,1,0,2,152965,0,1,1,Moderate Potential / Low Performance,0.15170206895016097
EMP008372,EMP001858,Marketing,IC2,Bachelors,3,1,4,0,2,0.0,4,1,0,0,1,81556,0,0,1,High Potential / High Performance,0.25170571583124907
EMP000322,EMP004042,HR,IC1,Associates,16,5,4,0,1,0.0,4,5,0,0,6,92066,0,1,1,High Potential / High Performance,0.2333382062494837
EMP009049,EMP003750,Operations,IC2,Bachelors,1,0,4,0,2,50.0,4,0,2,0,3,75616,0,0,1,High Potential / High Performance,0.20014668983505374
EMP007657,EMP003750,Operations,IC3,Masters,4,1,4,0,3,100.0,5,7,1,0,3,88885,0,0,1,High Potential / High Performance,0.21482316466833612
EMP006486,EMP005865,Marketing,IC4,Bachelors,5,2,4,0,4,50.0,4,2,3,0,3,111553,0,1,1,High Potential / High Performance,0.20668894895461695
EMP001761,EMP000001,Operations,M1,Bachelors,11,4,4,0,4,50.0,5,5,1,1,7,141634,0,0,1,High Potential / High Performance,0.239297471677546
EMP007744,EMP000122,Product,IC4,High School,4,2,4,0,4,100.0,4,2,1,0,1,103219,0,0,1,Low Potential / High Performance,0.14035776078363138
EMP007504,EMP000547,Finance,M1,Masters,4,2,5,0,4,100.0,4,2,2,1,10,125058,0,0,1,Moderate Potential / High Performance,0.16760258053407445
EMP000081,EMP005466,Engineering,IC3,Bachelors,20,10,4,0,3,100.0,3,5,1,0,5,121167,0,0,1,Low Potential / High Performance,0.14461956778849128
EMP006868,EMP003750,Operations,IC2,Bachelors,5,2,3,0,2,100.0,5,1,1,0,3,88918,0,0,1,Moderate Potential / Moderate Performance,0.18553216787646354
EMP007117,EMP004444,Product,IC2,Masters,4,1,5,1,2,50.0,5,0,0,0,1,83327,0,0,1,High Potential / High Performance,0.25349597344336783
EMP008016,EMP001858,Marketing,IC2,Bachelors,3,0,2,0,2,100.0,1,0,2,0,2,80818,0,0,0,Low Potential / Low Performance,0.10946813667570403
EMP007260,EMP000052,Sales,M1,Bachelors,4,2,4,0,4,100.0,4,1,0,0,6,123384,0,0,1,Moderate Potential / High Performance,0.1600536505470213
EMP000796,EMP005466,Engineering,IC3,Masters,13,5,4,0,3,100.0,5,7,2,0,6,107557,0,1,1,High Potential / High Performance,0.20905147095463397
EMP000093,EMP009124,Sales,IC3,Bachelors,20,14,4,1,3,100.0,4,5,1,0,7,120202,0,1,1,Moderate Potential / High Performance,0.1744955649761477
EMP002216,EMP001858,Marketing,IC1,Bachelors,10,7,5,0,1,0.0,4,1,0,1,2,83359,0,0,1,High Potential / High Performance,0.24101005685000068
EMP000577,EMP009124,Sales,IC3,Bachelors,14,6,3,1,3,100.0,4,6,1,0,6,110087,0,0,1,Moderate Potential / Moderate Performance,0.18710836578689122
EMP004696,EMP000001,Operations,M3,Masters,7,3,4,0,6,0.0,4,1,3,0,4,181442,0,0,1,High Potential / High Performance,0.2644214034841533
EMP005488,EMP008371,Finance,IC3,Associates,6,3,4,0,3,66.67,4,1,1,0,4,101146,0,1,1,Moderate Potential / High Performance,0.16688161825536518
EMP006298,EMP000052,Sales,M1,Associates,5,3,5,2,4,75.0,5,0,2,0,8,123713,0,0,1,High Potential / High Performance,0.20629462807996685
EMP001356,EMP005466,Engineering,IC1,Bachelors,12,6,3,0,1,100.0,4,3,1,0,2,89694,0,0,1,Moderate Potential / Moderate Performance,0.16569268976499094
EMP002226,EMP000002,Marketing,M1,Bachelors,10,3,3,0,4,50.0,2,5,3,0,7,135675,0,0,1,Moderate Potential / Moderate Performance,0.16748741514475968
EMP000305,EMP005865,Marketing,IC4,Bachelors,16,3,3,0,4,25.0,3,7,0,0,7,124033,0,1,1,High Potential / Moderate Performance,0.21796807198779586
EMP002120,EMP001858,Marketing,IC3,Bachelors,10,7,4,0,3,66.67,4,2,1,0,4,103314,0,0,1,Moderate Potential / High Performance,0.18586278822479688
EMP004903,EMP001858,Marketing,IC1,Bachelors,7,1,3,1,1,100.0,2,3,0,0,1,82342,0,0,1,Low Potential / Moderate Performance,0.1413771387785896
EMP002928,EMP009124,Sales,IC1,Masters,9,4,3,0,1,100.0,4,5,0,1,2,83089,0,0,1,Moderate Potential / Moderate Performance,0.18236269427582763
EMP005734,EMP005865,Marketing,IC4,Masters,6,2,2,0,4,25.0,2,4,2,0,0,115587,0,0,1,High Potential / Low Performance,0.202501646921287
EMP005988,EMP008371,Finance,IC1,Other,6,1,3,0,1,100.0,3,1,1,0,5,73378,0,0,0,Low Potential / Moderate Performance,0.1336823571090412
EMP007654,EMP001858,Marketing,IC1,Bachelors,4,3,5,0,1,0.0,4,1,0,0,4,70525,0,0,1,High Potential / High Performance,0.24320245803923432
EMP004048,EMP000052,Sales,M1,Bachelors,7,3,4,0,4,25.0,3,1,1,0,8,125940,0,0,1,Moderate Potential / High Performance,0.19527489583648738
EMP006914,EMP000052,Sales,IC4,Bachelors,5,3,4,1,4,50.0,3,2,1,0,10,103623,0,0,1,Moderate Potential / High Performance,0.19010814875128068
EMP005806,EMP000001,Operations,M1,Masters,6,2,4,0,4,0.0,4,0,1,1,4,125704,0,0,1,High Potential / High Performance,0.25914105002140153
EMP004533,EMP001858,Marketing,IC2,High School,7,2,5,0,2,100.0,5,1,1,0,1,92870,0,0,1,Moderate Potential / High Performance,0.15455858359245625
EMP000971,EMP001858,Marketing,IC2,Masters,13,2,3,0,2,100.0,3,3,1,0,0,99039,0,0,1,Moderate Potential / Moderate Performance,0.1581146708971113
EMP002690,EMP000003,Engineering,M1,Bachelors,9,5,4,1,4,75.0,4,3,1,0,9,131396,0,0,1,Moderate Potential / High Performance,0.19613134707448276
EMP005528,EMP003750,Operations,IC1,High School,6,1,3,0,1,100.0,5,1,0,0,1,76226,0,0,1,Moderate Potential / Moderate Performance,0.1586887823346877
EMP002651,EMP000003,Engineering,M1,Masters,9,7,3,0,4,100.0,3,5,1,0,10,137811,0,0,1,Moderate Potential / Moderate Performance,0.1550007326455257
EMP006622,EMP003750,Operations,IC3,Associates,5,3,3,0,3,33.33,3,0,1,0,2,92677,0,0,1,Moderate Potential / Moderate Performance,0.17124257667436463
EMP005929,EMP005466,Engineering,IC3,Masters,6,4,3,0,3,100.0,2,4,0,0,2,99536,0,0,0,Low Potential / Moderate Performance,0.13845385525885978
EMP005548,EMP004444,Product,IC3,Other,6,2,4,0,3,100.0,4,0,1,0,4,96867,0,0,1,Moderate Potential / High Performance,0.149264063791017
EMP000089,EMP008668,Engineering,IC4,Associates,20,9,2,0,4,100.0,2,0,2,0,6,132283,0,0,0,Low Potential / Low Performance,0.10606354955890343
EMP001916,EMP004444,Product,IC2,Associates,10,5,3,0,2,100.0,2,3,1,0,1,93492,0,0,0,Low Potential / Moderate Performance,0.11413671041684735
EMP008487,EMP009124,Sales,IC1,PhD,3,1,3,0,1,100.0,3,1,3,0,0,71770,0,0,1,Moderate Potential / Moderate Performance,0.16221132994000784
EMP001331,EMP000267,HR,M1,Masters,12,7,5,0,4,100.0,4,2,0,0,6,145994,0,0,1,Moderate Potential / High Performance,0.16597104656621225
EMP001077,EMP008371,Finance,IC2,Bachelors,12,7,2,0,2,50.0,1,1,0,0,3,96478,0,0,0,Low Potential / Low Performance,0.13611602063496803
EMP007429,EMP000052,Sales,IC4,High School,4,0,3,0,4,25.0,2,0,0,0,2,102927,0,0,1,Moderate Potential / Moderate Performance,0.14977986414642522
EMP006444,EMP008668,Engineering,IC4,Associates,5,1,5,0,4,25.0,5,2,0,0,2,104110,0,0,1,High Potential / High Performance,0.23257830504267657
EMP008082,EMP009124,Sales,IC2,Masters,3,1,3,0,2,50.0,2,0,2,0,1,79128,0,0,1,Moderate Potential / Moderate Performance,0.16602040726592993
EMP002108,EMP003750,Operations,IC1,Other,10,5,3,0,1,100.0,3,2,0,0,0,89151,0,0,0,Low Potential / Moderate Performance,0.13617977752277288
EMP003498,EMP000002,Marketing,M1,Masters,8,2,4,0,4,50.0,4,2,5,0,6,137238,0,0,1,High Potential / High Performance,0.2165900834945989
EMP005015,EMP005466,Engineering,IC1,Bachelors,6,3,3,1,1,100.0,4,5,2,0,2,76939,0,1,1,Moderate Potential / Moderate Performance,0.18858857271752244
EMP003246,EMP001858,Marketing,IC3,Bachelors,8,5,3,0,3,66.67,3,3,0,1,3,104476,0,1,1,Moderate Potential / Moderate Performance,0.17018115252292554
EMP003081,EMP000003,Engineering,M2,Other,9,5,4,0,4,75.0,5,2,0,0,10,166363,0,0,1,Moderate Potential / High Performance,0.19149366645687488
EMP008218,EMP004444,Product,IC3,Masters,3,1,2,0,3,100.0,2,2,3,0,5,91414,0,0,0,Low Potential / Low Performance,0.13638854589019447
EMP005618,EMP004042,HR,IC3,Bachelors,6,3,5,0,3,100.0,5,5,3,0,3,94972,0,0,1,Moderate Potential / High Performance,0.1937267632567916
EMP000961,EMP005466,Engineering,IC1,Associates,13,10,1,0,1,100.0,1,3,0,0,1,95354,0,0,0,Low Potential / Low Performance,0.0990169565567576
EMP001502,EMP009124,Sales,IC3,Bachelors,11,6,4,0,3,100.0,3,1,0,0,4,105068,0,0,0,Low Potential / High Performance,0.13761279250622283
EMP004882,EMP008371,Finance,IC2,Other,7,5,4,0,2,100.0,4,1,3,0,6,90302,0,0,1,Moderate Potential / High Performance,0.14858068969672852
EMP002890,EMP008371,Finance,IC1,Other,9,4,4,0,1,100.0,4,0,1,0,4,80354,0,0,1,Moderate Potential / High Performance,0.14688519962195612
EMP006635,EMP008668,Engineering,IC4,Bachelors,5,3,3,0,4,100.0,4,1,1,0,6,111038,0,0,1,Moderate Potential / Moderate Performance,0.16121679625869118
EMP006812,EMP000003,Engineering,IC4,Bachelors,5,3,4,0,4,0.0,2,1,2,0,5,108083,0,0,1,Moderate Potential / High Performance,0.19416713763569238
EMP002755,EMP008371,Finance,IC1,Bachelors,9,6,3,0,1,100.0,3,2,2,0,2,81260,0,0,1,Low Potential / Moderate Performance,0.1427637085247002
EMP000109,EMP009124,Sales,IC2,Bachelors,20,9,3,0,2,100.0,4,4,0,0,2,113232,0,0,1,Moderate Potential / Moderate Performance,0.16653828666978168
EMP000762,EMP000002,Marketing,M1,Masters,13,4,3,0,4,100.0,2,4,3,0,4,140641,0,0,0,Low Potential / Moderate Performance,0.13897751416230142
EMP004047,EMP000002,Marketing,M1,Masters,7,2,3,0,4,0.0,2,5,4,0,3,124143,0,0,1,High Potential / Moderate Performance,0.2252743540475126
EMP005004,EMP000267,HR,M1,Bachelors,6,2,3,0,4,75.0,4,0,0,0,4,122383,0,1,1,Moderate Potential / Moderate Performance,0.18018234087390783
EMP001181,EMP009124,Sales,IC2,Bachelors,12,5,4,0,2,100.0,4,2,0,0,9,95847,0,1,1,Moderate Potential / High Performance,0.15705234693720907
EMP006779,EMP005466,Engineering,IC1,Masters,5,1,2,0,1,100.0,2,2,2,0,1,76864,0,0,0,Low Potential / Low Performance,0.13753825216777066
EMP009037,EMP005466,Engineering,IC3,Bachelors,1,0,3,0,3,33.33,3,0,2,0,1,84570,0,1,1,Moderate Potential / Moderate Performance,0.19443761236513493
EMP001319,EMP000146,Legal,M1,Bachelors,12,6,2,0,4,0.0,2,4,0,0,7,141023,0,1,1,High Potential / Low Performance,0.20490489899648262
EMP003296,EMP006590,Customer Success,IC1,Masters,8,4,2,0,1,100.0,1,7,0,0,2,83966,0,0,0,Low Potential / Low Performance,0.12832379623207812
EMP008590,EMP000003,Engineering,M1,Bachelors,3,1,5,0,4,100.0,5,0,0,0,4,120566,0,1,1,Moderate Potential / High Performance,0.17923989775835802
EMP003092,EMP000003,Engineering,IC4,Bachelors,9,2,5,0,4,25.0,5,2,2,0,2,111968,0,0,1,High Potential / High Performance,0.2567246034631624
EMP004979,EMP009124,Sales,IC3,Other,7,2,4,0,3,100.0,4,1,2,0,5,103496,0,0,1,Moderate Potential / High Performance,0.15153713291128407
EMP003182,EMP006562,Finance,IC4,Masters,9,1,3,0,4,100.0,3,5,3,0,3,119402,0,0,1,Moderate Potential / Moderate Performance,0.1640647103932169
EMP004685,EMP005466,Engineering,IC3,Bachelors,7,2,4,0,3,100.0,4,3,1,0,7,96078,0,0,1,Moderate Potential / High Performance,0.16419279730033445
EMP003306,EMP009124,Sales,IC3,Bachelors,8,2,4,0,3,33.33,5,7,2,0,4,104024,0,0,1,High Potential / High Performance,0.2682187360577539
EMP007448,EMP008144,Product,IC4,Masters,4,2,4,0,4,50.0,5,0,1,0,7,101182,0,0,1,High Potential / High Performance,0.23384824711537672
EMP006754,EMP000003,Engineering,M2,Bachelors,5,2,2,0,4,75.0,4,2,1,0,4,145617,0,0,1,Moderate Potential / Low Performance,0.18971830924797592
EMP008709,EMP002417,Customer Success,IC4,Associates,2,1,4,0,4,75.0,4,0,0,0,3,99933,0,0,1,Moderate Potential / High Performance,0.160217729970554
EMP003459,EMP000267,HR,M2,Masters,8,3,4,0,4,50.0,4,4,1,0,7,164403,0,0,1,High Potential / High Performance,0.22109788231930305
EMP001112,EMP008371,Finance,IC3,High School,12,8,4,0,3,66.67,4,1,0,0,8,111548,0,1,1,Moderate Potential / High Performance,0.15147658563725588
EMP004852,EMP005466,Engineering,IC3,Other,7,4,3,0,3,66.67,2,2,0,0,1,102358,0,0,1,Low Potential / Moderate Performance,0.14025723323888262
EMP003133,EMP009124,Sales,IC3,High School,9,4,4,0,3,66.67,4,4,0,0,4,103644,0,0,1,Moderate Potential / High Performance,0.16526212410810628
EMP007633,EMP001858,Marketing,IC1,Bachelors,4,2,4,0,1,0.0,4,2,0,0,2,71648,0,0,1,High Potential / High Performance,0.25288465260928283
EMP006991,EMP009124,Sales,IC1,Masters,5,2,2,0,1,100.0,3,0,1,0,3,73432,0,0,1,Moderate Potential / Low Performance,0.14968817578277074
EMP005255,EMP009124,Sales,IC2,Associates,6,2,1,0,2,100.0,1,3,0,0,0,90942,0,0,0,Low Potential / Low Performance,0.10380834546104135
EMP008829,EMP009124,Sales,IC3,Masters,2,1,3,0,3,66.67,1,1,1,0,5,93375,0,1,0,Low Potential / Moderate Performance,0.13463019287283162
EMP001262,EMP009124,Sales,IC1,Masters,12,6,5,1,1,100.0,4,8,0,1,2,91047,0,0,1,High Potential / High Performance,0.20039368213252373
EMP005363,EMP006562,Finance,IC4,Associates,6,4,2,0,4,100.0,1,6,0,0,2,112275,0,0,0,Low Potential / Low Performance,0.10692415296254748
EMP005715,EMP000002,Marketing,M1,Bachelors,6,4,4,0,4,0.0,3,2,0,0,3,133605,0,0,1,High Potential / High Performance,0.22429451924993907
EMP009178,EMP000547,Finance,M1,Masters,1,0,2,0,4,50.0,2,0,1,0,3,115637,0,1,1,Moderate Potential / Low Performance,0.16899264927598012
EMP002772,EMP000052,Sales,M2,Bachelors,9,3,4,1,4,50.0,3,2,0,1,4,163783,0,1,1,Moderate Potential / High Performance,0.1956332633156169
EMP000857,EMP001858,Marketing,IC2,Masters,13,10,3,0,2,100.0,3,4,2,0,4,98892,0,0,1,Moderate Potential / Moderate Performance,0.152769825302701
EMP001124,EMP001858,Marketing,IC3,Associates,12,3,3,0,3,100.0,4,2,1,0,3,106408,0,0,1,Moderate Potential / Moderate Performance,0.1480848436775288
EMP007087,EMP001858,Marketing,IC3,Bachelors,4,1,4,0,3,66.67,5,3,0,0,4,93824,0,0,1,High Potential / High Performance,0.21954678536434166
EMP003778,EMP005466,Engineering,IC1,Bachelors,8,4,3,0,1,100.0,3,1,0,0,2,85089,0,1,1,Low Potential / Moderate Performance,0.1410679268741837
EMP003048,EMP000146,Legal,M1,Bachelors,9,6,5,0,4,50.0,5,5,2,0,4,134991,0,0,1,High Potential / High Performance,0.23749630451738132
EMP008269,EMP004444,Product,IC1,Masters,3,2,4,0,1,100.0,3,2,1,1,3,67378,0,0,1,Moderate Potential / High Performance,0.15088284517863335
EMP003579,EMP000002,Marketing,M1,Bachelors,8,4,4,0,4,75.0,5,2,1,0,7,127492,0,1,1,High Potential / High Performance,0.20490601486950663
EMP007629,EMP007308,Legal,IC4,Masters,4,1,4,0,4,75.0,3,1,0,0,7,109318,0,0,1,Moderate Potential / High Performance,0.1658500307726953
EMP009180,EMP008371,Finance,IC3,Masters,1,0,4,0,3,100.0,3,0,2,0,2,83672,0,0,1,Moderate Potential / High Performance,0.1489289494540394
